Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100316,2010-03-16,112741,CME,0,112,15638,11334,8525,0,1827,5970,13161,14495,2477,1143,15638,11334,8525,0,1827,5970,13161,14495,2477,1143,0,0,0,0,0,0,0,0,0,0,-6225.0,-630.0,-192.0,-135.0,-5410.0,-5520.0,-6175.0,-5847.0,-50.0,-378.0,100,72.5,54.5,0.0,11.7,38.2,84.2,92.7,15.8,7.3,100,72.5,54.5,0.0,11.7,38.2,84.2,92.7,15.8,7.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,11,12,0,5,8,16,20,34,11,12,0,5,8,16,20,0,0,0,0,0,0,0,0,60.3,58.5,75.6,76.4,60.3,58.5,75.6,75.5,60.3,58.5,75.6,76.4,60.3,58.5,75.6,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100323,2010-03-23,112741,CME,0,112,17599,13621,8132,0,1294,8155,14915,16287,2684,1312,17599,13621,8132,0,1294,8155,14915,16287,2684,1312,0,0,0,0,0,0,0,0,0,0,1961.0,2287.0,-393.0,0.0,-533.0,2185.0,1754.0,1792.0,207.0,169.0,100,77.4,46.2,0.0,7.4,46.3,84.7,92.5,15.3,7.5,100,77.4,46.2,0.0,7.4,46.3,84.7,92.5,15.3,7.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,14,12,0,3,9,17,21,37,14,12,0,3,9,17,21,0,0,0,0,0,0,0,0,57.5,48.3,75.6,70.1,57.5,48.3,75.6,69.8,57.5,48.3,75.6,70.1,57.5,48.3,75.6,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100330,2010-03-30,112741,CME,0,112,17143,13049,7243,0,1073,9012,14122,16255,3021,888,17143,13049,7243,0,1073,9012,14122,16255,3021,888,0,0,0,0,0,0,0,0,0,0,-456.0,-572.0,-889.0,0.0,-221.0,857.0,-793.0,-32.0,337.0,-424.0,100,76.1,42.3,0.0,6.3,52.6,82.4,94.8,17.6,5.2,100,76.1,42.3,0.0,6.3,52.6,82.4,94.8,17.6,5.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,15,10,0,4,10,19,20,38,15,10,0,4,10,19,20,0,0,0,0,0,0,0,0,55.1,47.8,69.3,70.3,55.1,47.4,69.3,70.0,55.1,47.8,69.3,70.3,55.1,47.4,69.3,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100406,2010-04-06,112741,CME,0,112,16221,12836,7333,0,606,7564,13442,14897,2779,1324,16221,12836,7333,0,606,7564,13442,14897,2779,1324,0,0,0,0,0,0,0,0,0,0,-922.0,-213.0,90.0,0.0,-467.0,-1448.0,-680.0,-1358.0,-242.0,436.0,100,79.1,45.2,0.0,3.7,46.6,82.9,91.8,17.1,8.2,100,79.1,45.2,0.0,3.7,46.6,82.9,91.8,17.1,8.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,15,11,0,4,9,19,20,37,15,11,0,4,9,19,20,0,0,0,0,0,0,0,0,57.4,53.6,71.6,76.2,57.4,53.3,71.6,75.8,57.4,53.6,71.6,76.2,57.4,53.3,71.6,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100413,2010-04-13,112741,CME,0,112,17540,13771,6620,0,657,9759,14428,16379,3112,1161,17540,13771,6620,0,657,9759,14428,16379,3112,1161,0,0,0,0,0,0,0,0,0,0,1319.0,935.0,-713.0,0.0,51.0,2195.0,986.0,1482.0,333.0,-163.0,100,78.5,37.7,0.0,3.7,55.6,82.3,93.4,17.7,6.6,100,78.5,37.7,0.0,3.7,55.6,82.3,93.4,17.7,6.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,16,7,0,4,14,20,21,39,16,7,0,4,14,20,21,0,0,0,0,0,0,0,0,55.1,48.4,69.7,71.8,55.1,48.0,69.7,71.5,55.1,48.4,69.7,71.8,55.1,48.0,69.7,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100420,2010-04-20,112741,CME,0,112,17911,14497,5745,0,508,10771,15005,16516,2906,1395,17911,14497,5745,0,508,10771,15005,16516,2906,1395,0,0,0,0,0,0,0,0,0,0,371.0,726.0,-875.0,0.0,-149.0,1012.0,577.0,137.0,-206.0,234.0,100,80.9,32.1,0.0,2.8,60.1,83.8,92.2,16.2,7.8,100,80.9,32.1,0.0,2.8,60.1,83.8,92.2,16.2,7.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,17,8,0,3,12,20,20,38,17,8,0,3,12,20,20,0,0,0,0,0,0,0,0,57.1,45.0,71.6,69.2,57.1,44.6,71.6,68.8,57.1,45.0,71.6,69.2,57.1,44.6,71.6,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100427,2010-04-27,112741,CME,0,112,21797,17554,4645,0,1118,15819,18672,20464,3125,1333,21797,17554,4645,0,1118,15819,18672,20464,3125,1333,0,0,0,0,0,0,0,0,0,0,3886.0,3057.0,-1100.0,0.0,610.0,5048.0,3667.0,3948.0,219.0,-62.0,100,80.5,21.3,0.0,5.1,72.6,85.7,93.9,14.3,6.1,100,80.5,21.3,0.0,5.1,72.6,85.7,93.9,14.3,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,19,7,0,5,12,24,19,42,19,7,0,5,12,24,19,0,0,0,0,0,0,0,0,59.6,48.7,71.7,71.7,59.6,48.2,71.7,71.2,59.6,48.7,71.7,71.7,59.6,48.2,71.7,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100504,2010-05-04,112741,CME,0,112,23312,18961,3985,0,888,17835,19849,21820,3463,1492,23312,18961,3985,0,888,17835,19849,21820,3463,1492,0,0,0,0,0,0,0,0,0,0,1515.0,1407.0,-660.0,0.0,-230.0,2016.0,1177.0,1356.0,338.0,159.0,100,81.3,17.1,0.0,3.8,76.5,85.1,93.6,14.9,6.4,100,81.3,17.1,0.0,3.8,76.5,85.1,93.6,14.9,6.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,18,8,0,4,12,22,20,41,18,8,0,4,12,22,20,0,0,0,0,0,0,0,0,61.0,46.3,73.0,73.0,61.0,45.7,73.0,72.4,61.0,46.3,73.0,73.0,61.0,45.7,73.0,72.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100511,2010-05-11,112741,CME,0,112,24215,20428,3536,0,902,19501,21330,23037,2885,1178,24215,20428,3536,0,902,19501,21330,23037,2885,1178,0,0,0,0,0,0,0,0,0,0,903.0,1467.0,-449.0,0.0,14.0,1666.0,1481.0,1217.0,-578.0,-314.0,100,84.4,14.6,0.0,3.7,80.5,88.1,95.1,11.9,4.9,100,84.4,14.6,0.0,3.7,80.5,88.1,95.1,11.9,4.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,14,7,0,4,14,18,21,37,14,7,0,4,14,18,21,0,0,0,0,0,0,0,0,68.0,52.2,78.6,79.2,68.0,52.2,78.6,78.2,68.0,52.2,78.6,79.2,68.0,52.2,78.6,78.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,100518,2010-05-18,112741,CME,0,112,21357,16740,4187,0,2171,15281,18911,19468,2446,1889,21357,16740,4187,0,2171,15281,18911,19468,2446,1889,0,0,0,0,0,0,0,0,0,0,-2858.0,-3688.0,651.0,0.0,1269.0,-4220.0,-2419.0,-3569.0,-439.0,711.0,100,78.4,19.6,0.0,10.2,71.6,88.5,91.2,11.5,8.8,100,78.4,19.6,0.0,10.2,71.6,88.5,91.2,11.5,8.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,12,7,0,6,10,18,17,32,12,7,0,6,10,18,17,0,0,0,0,0,0,0,0,61.7,56.2,77.9,82.5,61.7,56.2,77.9,81.4,61.7,56.2,77.9,82.5,61.7,56.2,77.9,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF NZD 100,000)"
