Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE",131022,2013-10-22,22651,NYME,1,22,283846,48919,59012,33884,162821,167273,245624,260169,38222,23677,283846,48919,59012,33884,162821,167273,245624,260169,38222,23677,0,0,0,0,0,0,0,0,0,0,-92.0,2440.0,2880.0,-862.0,-248.0,-1627.0,1330.0,391.0,-1422.0,-483.0,100,17.2,20.8,11.9,57.4,58.9,86.5,91.7,13.5,8.3,100,17.2,20.8,11.9,57.4,58.9,86.5,91.7,13.5,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,42,27,45,66,73,130,129,155,42,27,45,66,73,130,129,0,0,0,0,0,0,0,0,14.1,21.2,25.1,35.5,10.2,15.7,17.0,20.1,14.1,21.2,25.1,35.5,10.2,15.7,17.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE",131029,2013-10-29,22651,NYME,1,22,282169,44003,65533,32720,170780,154282,247503,252535,34666,29634,282169,44003,65533,32720,170780,154282,247503,252535,34666,29634,0,0,0,0,0,0,0,0,0,0,-1677.0,-4916.0,6521.0,-1164.0,7959.0,-12991.0,1879.0,-7634.0,-3556.0,5957.0,100,15.6,23.2,11.6,60.5,54.7,87.7,89.5,12.3,10.5,100,15.6,23.2,11.6,60.5,54.7,87.7,89.5,12.3,10.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,38,30,41,73,76,133,131,159,38,30,41,73,76,133,131,0,0,0,0,0,0,0,0,14.8,21.5,26.0,33.8,10.6,15.6,17.9,20.8,14.8,21.5,26.0,33.8,10.6,15.6,17.9,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE",131105,2013-11-05,22651,NYME,1,22,291380,39942,70750,35007,181139,156197,256088,261954,35292,29426,291380,39942,70750,35007,181139,156197,256088,261954,35292,29426,0,0,0,0,0,0,0,0,0,0,9211.0,-4061.0,5217.0,2287.0,10359.0,1915.0,8585.0,9419.0,626.0,-208.0,100,13.7,24.3,12.0,62.2,53.6,87.9,89.9,12.1,10.1,100,13.7,24.3,12.0,62.2,53.6,87.9,89.9,12.1,10.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,34,37,42,70,76,130,133,159,34,37,42,70,76,130,133,0,0,0,0,0,0,0,0,15.6,20.6,27.7,33.1,10.9,14.9,18.3,19.8,15.6,20.6,27.7,33.1,10.9,14.9,18.3,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",131112,2013-11-12,22651,NYME,1,22,308501,40222,75422,42198,191296,159443,273716,277063,34785,31438,308501,40222,75422,42198,191296,159443,273716,277063,34785,31438,0,0,0,0,0,0,0,0,0,0,17121.0,280.0,4672.0,7191.0,10157.0,3246.0,17628.0,15109.0,-507.0,2012.0,100,13.0,24.4,13.7,62.0,51.7,88.7,89.8,11.3,10.2,100,13.0,24.4,13.7,62.0,51.7,88.7,89.8,11.3,10.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,33,38,43,68,74,128,131,156,33,38,43,68,74,128,131,0,0,0,0,0,0,0,0,16.5,20.0,27.3,31.9,11.0,14.3,18.9,18.9,16.5,20.0,27.3,31.9,11.0,14.3,18.9,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",131119,2013-11-19,22651,NYME,1,22,307976,41072,74888,43215,186226,159714,270513,277817,37463,30159,307976,41072,74888,43215,186226,159714,270513,277817,37463,30159,0,0,0,0,0,0,0,0,0,0,-525.0,850.0,-534.0,1017.0,-5070.0,271.0,-3203.0,754.0,2678.0,-1279.0,100,13.3,24.3,14.0,60.5,51.9,87.8,90.2,12.2,9.8,100,13.3,24.3,14.0,60.5,51.9,87.8,90.2,12.2,9.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,33,39,43,69,76,132,131,158,33,39,43,69,76,132,131,0,0,0,0,0,0,0,0,16.7,21.0,27.6,32.8,11.1,14.9,18.8,20.0,16.7,21.0,27.6,32.8,11.1,14.9,18.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",131126,2013-11-26,22651,NYME,1,22,291802,44933,68303,39958,165787,156621,250678,264882,41124,26920,291802,44933,68303,39958,165787,156621,250678,264882,41124,26920,0,0,0,0,0,0,0,0,0,0,-16174.0,3861.0,-6585.0,-3257.0,-20439.0,-3093.0,-19835.0,-12935.0,3661.0,-3239.0,100,15.4,23.4,13.7,56.8,53.7,85.9,90.8,14.1,9.2,100,15.4,23.4,13.7,56.8,53.7,85.9,90.8,14.1,9.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,35,34,40,69,75,130,126,152,35,34,40,69,75,130,126,0,0,0,0,0,0,0,0,16.3,23.4,26.0,35.2,10.6,17.2,18.9,22.8,16.3,23.4,26.0,35.2,10.6,17.2,18.9,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",131203,2013-12-03,22651,NYME,1,22,289308,50502,62726,40076,155674,161824,246252,264626,43056,24682,289308,50502,62726,40076,155674,161824,246252,264626,43056,24682,0,0,0,0,0,0,0,0,0,0,-2494.0,5569.0,-5577.0,118.0,-10113.0,5203.0,-4426.0,-256.0,1932.0,-2238.0,100,17.5,21.7,13.9,53.8,55.9,85.1,91.5,14.9,8.5,100,17.5,21.7,13.9,53.8,55.9,85.1,91.5,14.9,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,44,27,42,63,74,127,126,154,44,27,42,63,74,127,126,0,0,0,0,0,0,0,0,16.1,22.6,26.2,35.6,11.2,17.4,19.5,23.9,16.1,22.6,26.2,35.6,11.2,17.4,19.5,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",131210,2013-12-10,22651,NYME,1,22,305984,55930,66941,44330,163836,171006,264096,282277,41888,23707,305984,55930,66941,44330,163836,171006,264096,282277,41888,23707,0,0,0,0,0,0,0,0,0,0,16676.0,5428.0,4215.0,4254.0,8162.0,9182.0,17844.0,17651.0,-1168.0,-975.0,100,18.3,21.9,14.5,53.5,55.9,86.3,92.3,13.7,7.7,100,18.3,21.9,14.5,53.5,55.9,86.3,92.3,13.7,7.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,37,31,41,66,76,128,126,153,37,31,41,66,76,128,126,0,0,0,0,0,0,0,0,16.3,22.6,26.2,35.8,10.9,16.8,18.7,22.5,16.3,22.6,26.2,35.8,10.9,16.8,18.7,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",131217,2013-12-17,22651,NYME,1,22,292021,50779,69556,36052,167021,161001,253852,266609,38169,25412,292021,50779,69556,36052,167021,161001,253852,266609,38169,25412,0,0,0,0,0,0,0,0,0,0,-13963.0,-5151.0,2615.0,-8278.0,3185.0,-10005.0,-10244.0,-15668.0,-3719.0,1705.0,100,17.4,23.8,12.3,57.2,55.1,86.9,91.3,13.1,8.7,100,17.4,23.8,12.3,57.2,55.1,86.9,91.3,13.1,8.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,34,34,40,64,73,125,124,151,34,34,40,64,73,125,124,0,0,0,0,0,0,0,0,15.9,21.7,26.1,33.5,10.7,17.0,18.8,22.4,15.9,21.7,26.1,33.5,10.7,17.0,18.8,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",131224,2013-12-24,22651,NYME,1,22,287995,48118,67046,32748,165202,163695,246068,263489,41927,24506,287995,48118,67046,32748,165202,163695,246068,263489,41927,24506,0,0,0,0,0,0,0,0,0,0,-4026.0,-2661.0,-2510.0,-3304.0,-1819.0,2694.0,-7784.0,-3120.0,3758.0,-906.0,100,16.7,23.3,11.4,57.4,56.8,85.4,91.5,14.6,8.5,100,16.7,23.3,11.4,57.4,56.8,85.4,91.5,14.6,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,33,31,35,66,72,123,118,148,33,31,35,66,72,123,118,0,0,0,0,0,0,0,0,15.2,21.4,25.9,32.8,10.9,16.4,18.5,22.2,15.2,21.4,25.9,32.8,10.9,16.4,18.5,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",131231,2013-12-31,22651,NYME,1,22,279100,55344,65241,28883,152540,163859,236767,257983,42333,21117,279100,55344,65241,28883,152540,163859,236767,257983,42333,21117,0,0,0,0,0,0,0,0,0,0,-8895.0,7226.0,-1805.0,-3865.0,-12662.0,164.0,-9301.0,-5506.0,406.0,-3389.0,100,19.8,23.4,10.3,54.7,58.7,84.8,92.4,15.2,7.6,100,19.8,23.4,10.3,54.7,58.7,84.8,92.4,15.2,7.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,40,31,37,60,74,124,122,154,40,31,37,60,74,124,122,0,0,0,0,0,0,0,0,14.2,21.7,25.1,33.5,11.8,17.3,19.9,24.2,14.2,21.7,25.1,33.5,11.8,17.3,19.9,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140107,2014-01-07,22651,NYME,1,22,277753,46194,66802,37945,153189,147000,237328,251747,40425,26006,277753,46194,66802,37945,153189,147000,237328,251747,40425,26006,0,0,0,0,0,0,0,0,0,0,-1347.0,-9150.0,1561.0,9062.0,649.0,-16859.0,561.0,-6236.0,-1908.0,4889.0,100,16.6,24.1,13.7,55.2,52.9,85.4,90.6,14.6,9.4,100,16.6,24.1,13.7,55.2,52.9,85.4,90.6,14.6,9.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,35,35,41,65,75,126,129,154,35,35,41,65,75,126,129,0,0,0,0,0,0,0,0,14.2,20.3,24.0,30.5,11.1,15.9,18.8,22.2,14.2,20.3,24.0,30.5,11.1,15.9,18.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140114,2014-01-14,22651,NYME,1,22,285579,40713,71712,40694,164302,143644,245709,256050,39870,29529,285579,40713,71712,40694,164302,143644,245709,256050,39870,29529,0,0,0,0,0,0,0,0,0,0,7826.0,-5481.0,4910.0,2749.0,11113.0,-3356.0,8381.0,4303.0,-555.0,3523.0,100,14.3,25.1,14.2,57.5,50.3,86.0,89.7,14.0,10.3,100,14.3,25.1,14.2,57.5,50.3,86.0,89.7,14.0,10.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,33,34,45,71,80,133,137,158,33,34,45,71,80,133,137,0,0,0,0,0,0,0,0,13.9,19.6,23.3,28.1,11.0,15.5,19.7,21.2,13.9,19.6,23.3,28.1,11.0,15.5,19.7,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140121,2014-01-21,22651,NYME,1,22,279427,42310,66425,37791,156928,148597,237029,252813,42398,26614,279427,42310,66425,37791,156928,148597,237029,252813,42398,26614,0,0,0,0,0,0,0,0,0,0,-6152.0,1597.0,-5287.0,-2903.0,-7374.0,4953.0,-8680.0,-3237.0,2528.0,-2915.0,100,15.1,23.8,13.5,56.2,53.2,84.8,90.5,15.2,9.5,100,15.1,23.8,13.5,56.2,53.2,84.8,90.5,15.2,9.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,40,35,48,72,78,140,137,164,40,35,48,72,78,140,137,0,0,0,0,0,0,0,0,14.5,20.4,24.2,29.0,10.9,16.6,18.6,22.1,14.5,20.4,24.2,29.0,10.9,16.6,18.6,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140128,2014-01-28,22651,NYME,1,22,283200,55823,67701,31738,153969,158391,241530,257830,41670,25370,283200,55823,67701,31738,153969,158391,241530,257830,41670,25370,0,0,0,0,0,0,0,0,0,0,3773.0,13513.0,1276.0,-6053.0,-2959.0,9794.0,4501.0,5017.0,-728.0,-1244.0,100,19.7,23.9,11.2,54.4,55.9,85.3,91.0,14.7,9.0,100,19.7,23.9,11.2,54.4,55.9,85.3,91.0,14.7,9.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,42,34,49,68,79,139,136,163,42,34,49,68,79,139,136,0,0,0,0,0,0,0,0,14.9,21.1,24.4,30.6,10.7,17.1,18.0,22.7,14.9,21.1,24.4,30.6,10.7,17.1,18.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140204,2014-02-04,22651,NYME,1,22,284444,59543,63279,26969,154094,170717,240606,260965,43838,23479,284444,59543,63279,26969,154094,170717,240606,260965,43838,23479,0,0,0,0,0,0,0,0,0,0,1244.0,3720.0,-4422.0,-4769.0,125.0,12326.0,-924.0,3135.0,2168.0,-1891.0,100,20.9,22.2,9.5,54.2,60.0,84.6,91.7,15.4,8.3,100,20.9,22.2,9.5,54.2,60.0,84.6,91.7,15.4,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,51,30,46,71,89,143,147,179,51,30,46,71,89,143,147,0,0,0,0,0,0,0,0,14.3,22.5,24.1,32.8,10.7,18.0,18.5,24.0,14.3,22.5,24.1,32.8,10.7,18.0,18.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140211,2014-02-11,22651,NYME,1,22,290530,59880,62184,31867,151433,171118,243180,265169,47350,25361,290530,59880,62184,31867,151433,171118,243180,265169,47350,25361,0,0,0,0,0,0,0,0,0,0,6086.0,337.0,-1095.0,4898.0,-2661.0,401.0,2574.0,4204.0,3512.0,1882.0,100,20.6,21.4,11.0,52.1,58.9,83.7,91.3,16.3,8.7,100,20.6,21.4,11.0,52.1,58.9,83.7,91.3,16.3,8.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,47,31,49,71,82,145,138,168,47,31,49,71,82,145,138,0,0,0,0,0,0,0,0,13.4,22.6,22.8,33.5,10.8,18.3,18.0,24.1,13.4,22.6,22.8,33.5,10.8,18.3,18.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140218,2014-02-18,22651,NYME,1,22,310372,63727,62082,32120,165275,188801,261122,283003,49250,27369,310372,63727,62082,32120,165275,188801,261122,283003,49250,27369,0,0,0,0,0,0,0,0,0,0,19842.0,3847.0,-102.0,253.0,13842.0,17683.0,17942.0,17834.0,1900.0,2008.0,100,20.5,20.0,10.3,53.3,60.8,84.1,91.2,15.9,8.8,100,20.5,20.0,10.3,53.3,60.8,84.1,91.2,15.9,8.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,51,29,44,72,84,145,138,171,51,29,44,72,84,145,138,0,0,0,0,0,0,0,0,12.8,21.7,23.0,33.0,10.4,17.3,17.2,22.4,12.8,21.7,23.0,33.0,10.4,17.3,17.2,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140225,2014-02-25,22651,NYME,1,22,300016,73065,57729,29273,150596,187537,252934,274539,47082,25477,300016,73065,57729,29273,150596,187537,252934,274539,47082,25477,0,0,0,0,0,0,0,0,0,0,-10356.0,9338.0,-4353.0,-2847.0,-14679.0,-1264.0,-8188.0,-8464.0,-2168.0,-1892.0,100,24.4,19.2,9.8,50.2,62.5,84.3,91.5,15.7,8.5,100,24.4,19.2,9.8,50.2,62.5,84.3,91.5,15.7,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,56,25,46,67,84,143,139,172,56,25,46,67,84,143,139,0,0,0,0,0,0,0,0,12.6,21.5,21.7,32.8,11.2,16.5,18.1,22.5,12.6,21.5,21.7,32.8,11.2,16.5,18.1,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140304,2014-03-04,22651,NYME,1,22,302763,71104,57531,30996,155027,191349,257127,279876,45636,22887,302763,71104,57531,30996,155027,191349,257127,279876,45636,22887,0,0,0,0,0,0,0,0,0,0,2747.0,-1961.0,-198.0,1723.0,4431.0,3812.0,4193.0,5337.0,-1446.0,-2590.0,100,23.5,19.0,10.2,51.2,63.2,84.9,92.4,15.1,7.6,100,23.5,19.0,10.2,51.2,63.2,84.9,92.4,15.1,7.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,51,32,45,67,83,142,138,173,51,32,45,67,83,142,138,0,0,0,0,0,0,0,0,11.6,22.2,21.5,33.2,10.1,17.3,17.1,22.7,11.6,22.2,21.5,33.2,10.1,17.3,17.1,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140311,2014-03-11,22651,NYME,1,22,285806,61343,56750,32097,145942,170661,239382,259508,46424,26298,285806,61343,56750,32097,145942,170661,239382,259508,46424,26298,0,0,0,0,0,0,0,0,0,0,-16957.0,-9761.0,-781.0,1101.0,-9085.0,-20688.0,-17745.0,-20368.0,788.0,3411.0,100,21.5,19.9,11.2,51.1,59.7,83.8,90.8,16.2,9.2,100,21.5,19.9,11.2,51.1,59.7,83.8,90.8,16.2,9.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,46,26,45,64,78,133,132,161,46,26,45,64,78,133,132,0,0,0,0,0,0,0,0,14.0,21.9,24.0,33.9,10.6,15.7,17.0,21.4,14.0,21.9,24.0,33.9,10.6,15.7,17.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140318,2014-03-18,22651,NYME,1,22,281962,53481,58117,34745,152815,161148,241041,254010,40921,27952,281962,53481,58117,34745,152815,161148,241041,254010,40921,27952,0,0,0,0,0,0,0,0,0,0,-3844.0,-7862.0,1367.0,2648.0,6873.0,-9513.0,1659.0,-5498.0,-5503.0,1654.0,100,19.0,20.6,12.3,54.2,57.2,85.5,90.1,14.5,9.9,100,19.0,20.6,12.3,54.2,57.2,85.5,90.1,14.5,9.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,38,34,42,64,76,128,128,154,38,34,42,64,76,128,128,0,0,0,0,0,0,0,0,12.9,19.6,23.1,30.3,11.1,13.2,17.7,19.0,12.9,19.6,23.1,30.3,11.1,13.2,17.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140325,2014-03-25,22651,NYME,1,22,271061,53744,57510,31292,141855,152517,226891,241319,44170,29742,271061,53744,57510,31292,141855,152517,226891,241319,44170,29742,0,0,0,0,0,0,0,0,0,0,-10901.0,263.0,-607.0,-3453.0,-10960.0,-8631.0,-14150.0,-12691.0,3249.0,1790.0,100,19.8,21.2,11.5,52.3,56.3,83.7,89.0,16.3,11.0,100,19.8,21.2,11.5,52.3,56.3,83.7,89.0,16.3,11.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,40,31,41,66,74,132,123,152,40,31,41,66,74,132,123,0,0,0,0,0,0,0,0,13.6,20.5,23.6,31.6,11.9,13.8,18.7,19.7,13.6,20.5,23.6,31.6,11.9,13.8,18.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",140401,2014-04-01,22651,NYME,1,22,250431,53820,61790,26118,130430,134524,210368,222432,40063,27999,250431,53820,61790,26118,130430,134524,210368,222432,40063,27999,0,0,0,0,0,0,0,0,0,0,-20630.0,76.0,4280.0,-5174.0,-11425.0,-17993.0,-16523.0,-18887.0,-4107.0,-1743.0,100,21.5,24.7,10.4,52.1,53.7,84.0,88.8,16.0,11.2,100,21.5,24.7,10.4,52.1,53.7,84.0,88.8,16.0,11.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,41,34,42,62,73,128,126,155,41,34,42,62,73,128,126,0,0,0,0,0,0,0,0,15.0,21.3,26.1,31.0,13.1,15.4,20.5,21.0,15.0,21.3,26.1,31.0,13.1,15.4,20.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)"
