Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100316,2010-03-16,76651,NYME,1,76,36930,25041,2732,513,6139,32082,31693,35327,5237,1603,36930,25041,2732,513,6139,32082,31693,35327,5237,1603,0,0,0,0,0,0,0,0,0,0,977.0,573.0,-246.0,85.0,429.0,1070.0,1087.0,909.0,-110.0,68.0,100,67.8,7.4,1.4,16.6,86.9,85.8,95.7,14.2,4.3,100,67.8,7.4,1.4,16.6,86.9,85.8,95.7,14.2,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,92,20,7,18,35,117,58,160,92,20,7,18,35,117,58,0,0,0,0,0,0,0,0,18.7,29.2,30.7,47.0,18.7,29.2,30.7,47.0,18.7,29.2,30.7,47.0,18.7,29.2,30.7,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100323,2010-03-23,76651,NYME,1,76,38255,25567,2104,608,6396,33928,32571,36640,5684,1615,38255,25567,2104,608,6396,33928,32571,36640,5684,1615,0,0,0,0,0,0,0,0,0,0,1325.0,526.0,-628.0,95.0,257.0,1846.0,878.0,1313.0,447.0,12.0,100,66.8,5.5,1.6,16.7,88.7,85.1,95.8,14.9,4.2,100,66.8,5.5,1.6,16.7,88.7,85.1,95.8,14.9,4.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,92,13,6,18,35,113,53,152,92,13,6,18,35,113,53,0,0,0,0,0,0,0,0,18.1,29.7,30.3,48.9,18.1,29.7,30.3,48.9,18.1,29.7,30.3,48.9,18.1,29.7,30.3,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100330,2010-03-30,76651,NYME,1,76,37583,25341,2483,432,6474,33246,32247,36161,5336,1422,37583,25341,2483,432,6474,33246,32247,36161,5336,1422,0,0,0,0,0,0,0,0,0,0,-672.0,-226.0,379.0,-176.0,78.0,-682.0,-324.0,-479.0,-348.0,-193.0,100,67.4,6.6,1.1,17.2,88.5,85.8,96.2,14.2,3.8,100,67.4,6.6,1.1,17.2,88.5,85.8,96.2,14.2,3.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,93,17,5,22,34,116,55,155,93,17,5,22,34,116,55,0,0,0,0,0,0,0,0,18.4,28.6,31.0,48.1,18.4,28.6,31.0,47.9,18.4,28.6,31.0,48.1,18.4,28.6,31.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100406,2010-04-06,76651,NYME,1,76,37763,25896,2251,318,5909,33584,32123,36153,5640,1610,37763,25896,2251,318,5909,33584,32123,36153,5640,1610,0,0,0,0,0,0,0,0,0,0,180.0,555.0,-232.0,-114.0,-565.0,338.0,-124.0,-8.0,304.0,188.0,100,68.6,6.0,0.8,15.6,88.9,85.1,95.7,14.9,4.3,100,68.6,6.0,0.8,15.6,88.9,85.1,95.7,14.9,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,100,17,4,21,34,122,54,163,100,17,4,21,34,122,54,0,0,0,0,0,0,0,0,18.5,29.1,30.3,48.6,18.5,29.1,30.3,48.4,18.5,29.1,30.3,48.6,18.5,29.1,30.3,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100413,2010-04-13,76651,NYME,1,76,37422,26261,2201,274,5512,33862,32047,36337,5375,1085,37422,26261,2201,274,5512,33862,32047,36337,5375,1085,0,0,0,0,0,0,0,0,0,0,-341.0,365.0,-50.0,-44.0,-397.0,278.0,-76.0,184.0,-265.0,-525.0,100,70.2,5.9,0.7,14.7,90.5,85.6,97.1,14.4,2.9,100,70.2,5.9,0.7,14.7,90.5,85.6,97.1,14.4,2.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,96,16,5,20,36,119,55,159,96,16,5,20,36,119,55,0,0,0,0,0,0,0,0,18.6,29.3,31.3,48.5,18.6,29.1,31.3,48.3,18.6,29.3,31.3,48.5,18.6,29.1,31.3,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100420,2010-04-20,76651,NYME,1,76,37178,25017,2070,255,5978,33244,31250,35569,5928,1609,37178,25017,2070,255,5978,33244,31250,35569,5928,1609,0,0,0,0,0,0,0,0,0,0,-244.0,-1244.0,-131.0,-19.0,466.0,-618.0,-797.0,-768.0,553.0,524.0,100,67.3,5.6,0.7,16.1,89.4,84.1,95.7,15.9,4.3,100,67.3,5.6,0.7,16.1,89.4,84.1,95.7,15.9,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,93,15,4,22,33,117,51,156,93,15,4,22,33,117,51,0,0,0,0,0,0,0,0,18.3,29.7,30.8,48.7,18.3,29.5,30.8,48.5,18.3,29.7,30.8,48.7,18.3,29.5,30.8,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100427,2010-04-27,76651,NYME,1,76,37251,25761,2043,253,5822,33676,31836,35972,5415,1279,37251,25761,2043,253,5822,33676,31836,35972,5415,1279,0,0,0,0,0,0,0,0,0,0,73.0,744.0,-27.0,-2.0,-156.0,432.0,586.0,403.0,-513.0,-330.0,100,69.2,5.5,0.7,15.6,90.4,85.5,96.6,14.5,3.4,100,69.2,5.5,0.7,15.6,90.4,85.5,96.6,14.5,3.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,99,15,4,21,32,122,50,159,99,15,4,21,32,122,50,0,0,0,0,0,0,0,0,18.4,29.3,30.6,48.6,18.4,29.2,30.6,48.4,18.4,29.3,30.6,48.6,18.4,29.2,30.6,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100504,2010-05-04,76651,NYME,1,76,36320,25299,1830,230,5598,33149,31127,35209,5193,1111,36320,25299,1830,230,5598,33149,31127,35209,5193,1111,0,0,0,0,0,0,0,0,0,0,-931.0,-462.0,-213.0,-23.0,-224.0,-527.0,-709.0,-763.0,-222.0,-168.0,100,69.7,5.0,0.6,15.4,91.3,85.7,96.9,14.3,3.1,100,69.7,5.0,0.6,15.4,91.3,85.7,96.9,14.3,3.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,88,16,2,20,33,109,51,150,88,16,2,20,33,109,51,0,0,0,0,0,0,0,0,19.5,31.5,32.0,51.3,19.5,31.3,32.0,51.2,19.5,31.5,32.0,51.3,19.5,31.3,32.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100511,2010-05-11,76651,NYME,1,76,35673,24463,2046,230,5452,32057,30145,34333,5528,1340,35673,24463,2046,230,5452,32057,30145,34333,5528,1340,0,0,0,0,0,0,0,0,0,0,-647.0,-836.0,216.0,0.0,-146.0,-1092.0,-982.0,-876.0,335.0,229.0,100,68.6,5.7,0.6,15.3,89.9,84.5,96.2,15.5,3.8,100,68.6,5.7,0.6,15.3,89.9,84.5,96.2,15.5,3.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,80,15,2,19,35,100,52,142,80,15,2,19,35,100,52,0,0,0,0,0,0,0,0,19.6,32.0,32.4,51.9,19.6,31.9,32.4,51.8,19.6,32.0,32.4,51.9,19.6,31.9,32.4,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100518,2010-05-18,76651,NYME,1,76,35541,25018,1966,230,4852,31777,30100,33973,5441,1568,35541,25018,1966,230,4852,31777,30100,33973,5441,1568,0,0,0,0,0,0,0,0,0,0,-132.0,555.0,-80.0,0.0,-600.0,-280.0,-45.0,-360.0,-87.0,228.0,100,70.4,5.5,0.6,13.7,89.4,84.7,95.6,15.3,4.4,100,70.4,5.5,0.6,13.7,89.4,84.7,95.6,15.3,4.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,78,12,2,17,32,96,46,133,78,12,2,17,32,96,46,0,0,0,0,0,0,0,0,20.7,34.0,33.4,54.5,20.7,34.0,33.4,54.5,20.7,34.0,33.4,54.5,20.7,34.0,33.4,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
PLATINUM - NEW YORK MERCANTILE EXCHANGE,100525,2010-05-25,76651,NYME,1,76,30283,17536,2548,314,7718,25793,25568,28655,4715,1628,30283,17536,2548,314,7718,25793,25568,28655,4715,1628,0,0,0,0,0,0,0,0,0,0,-5258.0,-7482.0,582.0,84.0,2866.0,-5984.0,-4532.0,-5318.0,-726.0,60.0,100,57.9,8.4,1.0,25.5,85.2,84.4,94.6,15.6,5.4,100,57.9,8.4,1.0,25.5,85.2,84.4,94.6,15.6,5.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,48,21,4,19,25,70,50,113,48,21,4,19,25,70,50,0,0,0,0,0,0,0,0,23.3,36.7,37.3,57.1,23.3,36.6,37.3,57.1,23.3,36.7,37.3,57.1,23.3,36.6,37.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES)
