Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100316,2010-03-16,75651,NYME,1,75,23409,16290,2929,222,3635,19710,20147,22861,3262,548,23409,16290,2929,222,3635,19710,20147,22861,3262,548,0,0,0,0,0,0,0,0,0,0,1214.0,459.0,-306.0,128.0,377.0,1329.0,964.0,1151.0,250.0,63.0,100,69.6,12.5,0.9,15.5,84.2,86.1,97.7,13.9,2.3,100,69.6,12.5,0.9,15.5,84.2,86.1,97.7,13.9,2.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,82,22,5,20,28,106,51,147,82,22,5,20,28,106,51,0,0,0,0,0,0,0,0,23.1,39.0,36.2,61.2,23.1,39.0,36.2,60.6,23.1,39.0,36.2,61.2,23.1,39.0,36.2,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100323,2010-03-23,75651,NYME,1,75,24170,16517,2913,270,4182,20151,20969,23334,3201,836,24170,16517,2913,270,4182,20151,20969,23334,3201,836,0,0,0,0,0,0,0,0,0,0,761.0,227.0,-16.0,48.0,547.0,441.0,822.0,473.0,-61.0,288.0,100,68.3,12.1,1.1,17.3,83.4,86.8,96.5,13.2,3.5,100,68.3,12.1,1.1,17.3,83.4,86.8,96.5,13.2,3.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,86,21,7,21,29,113,52,152,86,21,7,21,29,113,52,0,0,0,0,0,0,0,0,23.4,38.8,35.9,60.5,23.4,38.8,35.9,59.3,23.4,38.8,35.9,60.5,23.4,38.8,35.9,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100330,2010-03-30,75651,NYME,1,75,22924,15599,3096,243,3820,19041,19662,22380,3262,544,22924,15599,3096,243,3820,19041,19662,22380,3262,544,0,0,0,0,0,0,0,0,0,0,-1246.0,-918.0,183.0,-27.0,-362.0,-1110.0,-1307.0,-954.0,61.0,-292.0,100,68.0,13.5,1.1,16.7,83.1,85.8,97.6,14.2,2.4,100,68.0,13.5,1.1,16.7,83.1,85.8,97.6,14.2,2.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,77,24,4,22,30,102,56,147,77,24,4,22,30,102,56,0,0,0,0,0,0,0,0,24.8,38.8,36.4,59.8,24.8,38.8,36.3,59.0,24.8,38.8,36.4,59.8,24.8,38.8,36.3,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100406,2010-04-06,75651,NYME,1,75,24075,16450,3168,285,3807,19918,20542,23371,3533,704,24075,16450,3168,285,3807,19918,20542,23371,3533,704,0,0,0,0,0,0,0,0,0,0,1151.0,851.0,72.0,42.0,-13.0,877.0,880.0,991.0,271.0,160.0,100,68.3,13.2,1.2,15.8,82.7,85.3,97.1,14.7,2.9,100,68.3,13.2,1.2,15.8,82.7,85.3,97.1,14.7,2.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,86,23,5,21,31,111,56,155,86,23,5,21,31,111,56,0,0,0,0,0,0,0,0,24.5,36.8,36.4,56.1,24.5,36.2,36.0,55.3,24.5,36.8,36.4,56.1,24.5,36.2,36.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100413,2010-04-13,75651,NYME,1,75,23923,16519,2739,348,3586,19950,20453,23037,3470,886,23923,16519,2739,348,3586,19950,20453,23037,3470,886,0,0,0,0,0,0,0,0,0,0,-152.0,69.0,-429.0,63.0,-221.0,32.0,-89.0,-334.0,-63.0,182.0,100,69.1,11.4,1.5,15.0,83.4,85.5,96.3,14.5,3.7,100,69.1,11.4,1.5,15.0,83.4,85.5,96.3,14.5,3.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,90,26,8,19,31,114,61,160,90,26,8,19,31,114,61,0,0,0,0,0,0,0,0,24.8,35.9,36.7,55.4,24.8,35.8,36.5,54.6,24.8,35.9,36.7,55.4,24.8,35.8,36.5,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100420,2010-04-20,75651,NYME,1,75,23490,16471,2860,358,3365,19462,20194,22680,3296,810,23490,16471,2860,358,3365,19462,20194,22680,3296,810,0,0,0,0,0,0,0,0,0,0,-433.0,-48.0,121.0,10.0,-221.0,-488.0,-259.0,-357.0,-174.0,-76.0,100,70.1,12.2,1.5,14.3,82.9,86.0,96.6,14.0,3.4,100,70.1,12.2,1.5,14.3,82.9,86.0,96.6,14.0,3.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,80,23,8,21,30,106,58,149,80,23,8,21,30,106,58,0,0,0,0,0,0,0,0,27.7,34.7,39.8,53.0,27.7,34.7,39.3,52.4,27.7,34.7,39.8,53.0,27.7,34.7,39.3,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100427,2010-04-27,75651,NYME,1,75,24037,17356,2939,380,2971,19954,20707,23273,3330,764,24037,17356,2939,380,2971,19954,20707,23273,3330,764,0,0,0,0,0,0,0,0,0,0,547.0,885.0,79.0,22.0,-394.0,492.0,513.0,593.0,34.0,-46.0,100,72.2,12.2,1.6,12.4,83.0,86.1,96.8,13.9,3.2,100,72.2,12.2,1.6,12.4,83.0,86.1,96.8,13.9,3.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,87,24,9,23,30,116,59,157,87,24,9,23,30,116,59,0,0,0,0,0,0,0,0,29.2,35.6,41.1,54.4,29.2,35.6,40.6,53.9,29.2,35.6,41.1,54.4,29.2,35.6,40.6,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100504,2010-05-04,75651,NYME,1,75,23682,17604,3203,361,2471,19321,20436,22885,3246,797,23682,17604,3203,361,2471,19321,20436,22885,3246,797,0,0,0,0,0,0,0,0,0,0,-355.0,248.0,264.0,-19.0,-500.0,-633.0,-271.0,-388.0,-84.0,33.0,100,74.3,13.5,1.5,10.4,81.6,86.3,96.6,13.7,3.4,100,74.3,13.5,1.5,10.4,81.6,86.3,96.6,13.7,3.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,80,26,7,22,30,107,60,152,80,26,7,22,30,107,60,0,0,0,0,0,0,0,0,32.6,36.8,43.9,54.4,32.6,36.8,43.9,53.2,32.6,36.8,43.9,54.4,32.6,36.8,43.9,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100511,2010-05-11,75651,NYME,1,75,24964,18983,2798,419,2693,21019,22095,24236,2869,728,24964,18983,2798,419,2693,21019,22095,24236,2869,728,0,0,0,0,0,0,0,0,0,0,1282.0,1379.0,-405.0,58.0,222.0,1698.0,1659.0,1351.0,-377.0,-69.0,100,76.0,11.2,1.7,10.8,84.2,88.5,97.1,11.5,2.9,100,76.0,11.2,1.7,10.8,84.2,88.5,97.1,11.5,2.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,76,25,8,21,31,103,60,148,76,25,8,21,31,103,60,0,0,0,0,0,0,0,0,34.7,38.4,47.7,54.9,34.7,38.4,47.7,54.7,34.7,38.4,47.7,54.9,34.7,38.4,47.7,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100518,2010-05-18,75651,NYME,1,75,23370,17002,2545,401,2698,19424,20101,22370,3269,1000,23370,17002,2545,401,2698,19424,20101,22370,3269,1000,0,0,0,0,0,0,0,0,0,0,-1594.0,-1981.0,-253.0,-18.0,5.0,-1595.0,-1994.0,-1866.0,400.0,272.0,100,72.8,10.9,1.7,11.5,83.1,86.0,95.7,14.0,4.3,100,72.8,10.9,1.7,11.5,83.1,86.0,95.7,14.0,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,75,21,8,19,32,99,58,141,75,21,8,19,32,99,58,0,0,0,0,0,0,0,0,33.1,39.7,47.5,55.6,33.1,39.7,47.3,55.6,33.1,39.7,47.5,55.6,33.1,39.7,47.3,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
PALLADIUM - NEW YORK MERCANTILE EXCHANGE,100525,2010-05-25,75651,NYME,1,75,21175,14927,2619,487,3386,17351,18800,20457,2375,718,21175,14927,2619,487,3386,17351,18800,20457,2375,718,0,0,0,0,0,0,0,0,0,0,-2195.0,-2075.0,74.0,86.0,688.0,-2073.0,-1301.0,-1913.0,-894.0,-282.0,100,70.5,12.4,2.3,16.0,81.9,88.8,96.6,11.2,3.4,100,70.5,12.4,2.3,16.0,81.9,88.8,96.6,11.2,3.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,58,23,9,24,33,88,60,127,58,23,9,24,33,88,60,0,0,0,0,0,0,0,0,35.6,38.4,49.8,52.9,35.6,38.4,49.8,52.4,35.6,38.4,49.8,52.9,35.6,38.4,49.8,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
