Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100316,2010-03-16,23651,NYME,1,23,859448,98605,285588,333671,345251,190652,777527,809911,81921,49537,859448,98605,285588,333671,345251,190652,777527,809911,81921,49537,0,0,0,0,0,0,0,0,0,0,6189.0,5684.0,18098.0,-4147.0,1416.0,-10614.0,2953.0,3337.0,3236.0,2852.0,100,11.5,33.2,38.8,40.2,22.2,90.5,94.2,9.5,5.8,100,11.5,33.2,38.8,40.2,22.2,90.5,94.2,9.5,5.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,74,97,119,80,69,233,227,275,74,97,119,80,69,233,227,0,0,0,0,0,0,0,0,23.4,32.9,34.5,44.7,12.3,18.1,17.5,25.3,23.4,32.9,34.5,44.7,12.3,18.1,17.5,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100323,2010-03-23,23651,NYME,1,23,831206,108828,294801,303335,342505,188492,754668,786628,76538,44578,831206,108828,294801,303335,342505,188492,754668,786628,76538,44578,0,0,0,0,0,0,0,0,0,0,-28242.0,10223.0,9213.0,-30336.0,-2746.0,-2160.0,-22859.0,-23283.0,-5383.0,-4959.0,100,13.1,35.5,36.5,41.2,22.7,90.8,94.6,9.2,5.4,100,13.1,35.5,36.5,41.2,22.7,90.8,94.6,9.2,5.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,85,96,121,81,71,240,233,285,85,96,121,81,71,240,233,0,0,0,0,0,0,0,0,19.9,29.5,31.3,41.7,12.8,18.6,18.3,25.8,19.9,29.5,31.3,41.7,12.8,18.6,18.3,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100330,2010-03-30,23651,NYME,1,23,815340,109142,286999,295084,338523,190533,742749,772616,72591,42724,815340,109142,286999,295084,338523,190533,742749,772616,72591,42724,0,0,0,0,0,0,0,0,0,0,-15866.0,314.0,-7802.0,-8251.0,-3982.0,2041.0,-11919.0,-14012.0,-3947.0,-1854.0,100,13.4,35.2,36.2,41.5,23.4,91.1,94.8,8.9,5.2,100,13.4,35.2,36.2,41.5,23.4,91.1,94.8,8.9,5.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,80,92,113,81,67,233,219,275,80,92,113,81,67,233,219,0,0,0,0,0,0,0,0,19.2,30.4,31.1,43.2,12.3,20.0,17.7,26.5,19.2,30.4,31.1,43.2,12.3,20.0,17.7,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100406,2010-04-06,23651,NYME,1,23,844832,113721,299313,299443,356993,198883,770157,797639,74675,47193,844832,113721,299313,299443,356993,198883,770157,797639,74675,47193,0,0,0,0,0,0,0,0,0,0,29492.0,4579.0,12314.0,4359.0,18470.0,8350.0,27408.0,25023.0,2084.0,4469.0,100,13.5,35.4,35.4,42.3,23.5,91.2,94.4,8.8,5.6,100,13.5,35.4,35.4,42.3,23.5,91.2,94.4,8.8,5.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,79,103,119,87,71,244,234,292,79,103,119,87,71,244,234,0,0,0,0,0,0,0,0,18.9,31.0,30.8,43.4,12.2,20.9,17.7,26.7,18.9,31.0,30.8,43.4,12.2,20.9,17.7,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100413,2010-04-13,23651,NYME,1,23,868368,107939,303251,319709,365803,197264,793451,820224,74917,48144,868368,107939,303251,319709,365803,197264,793451,820224,74917,48144,0,0,0,0,0,0,0,0,0,0,23536.0,-5782.0,3938.0,20266.0,8810.0,-1619.0,23294.0,22585.0,242.0,951.0,100,12.4,34.9,36.8,42.1,22.7,91.4,94.5,8.6,5.5,100,12.4,34.9,36.8,42.1,22.7,91.4,94.5,8.6,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,81,91,119,90,74,249,224,283,81,91,119,90,74,249,224,0,0,0,0,0,0,0,0,19.0,31.4,30.9,43.2,12.2,21.3,18.1,27.2,19.0,31.4,30.9,43.2,12.2,21.3,18.1,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100420,2010-04-20,23651,NYME,1,23,879380,105630,310785,322815,375529,196096,803974,829696,75406,49684,879380,105630,310785,322815,375529,196096,803974,829696,75406,49684,0,0,0,0,0,0,0,0,0,0,11012.0,-2309.0,7534.0,3106.0,9726.0,-1168.0,10523.0,9472.0,489.0,1540.0,100,12.0,35.3,36.7,42.7,22.3,91.4,94.4,8.6,5.6,100,12.0,35.3,36.7,42.7,22.3,91.4,94.4,8.6,5.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,75,96,113,93,77,243,227,282,75,96,113,93,77,243,227,0,0,0,0,0,0,0,0,19.0,30.8,30.5,42.1,12.0,20.5,17.8,27.3,19.0,30.8,30.5,42.1,12.0,20.5,17.8,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100427,2010-04-27,23651,NYME,1,23,823549,109659,293531,286228,352921,198283,748808,778042,74741,45507,823549,109659,293531,286228,352921,198283,748808,778042,74741,45507,0,0,0,0,0,0,0,0,0,0,-55831.0,4029.0,-17254.0,-36587.0,-22608.0,2187.0,-55166.0,-51654.0,-665.0,-4177.0,100,13.3,35.6,34.8,42.9,24.1,90.9,94.5,9.1,5.5,100,13.3,35.6,34.8,42.9,24.1,90.9,94.5,9.1,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,79,89,111,90,74,240,215,273,79,89,111,90,74,240,215,0,0,0,0,0,0,0,0,17.5,31.3,29.8,43.1,12.5,22.7,19.1,28.3,17.5,31.3,29.8,43.1,12.5,22.7,19.1,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100504,2010-05-04,23651,NYME,1,23,861875,105032,308407,300894,376968,200779,782894,810080,78981,51795,861875,105032,308407,300894,376968,200779,782894,810080,78981,51795,0,0,0,0,0,0,0,0,0,0,38326.0,-4627.0,14876.0,14666.0,24047.0,2496.0,34086.0,32038.0,4240.0,6288.0,100,12.2,35.8,34.9,43.7,23.3,90.8,94.0,9.2,6.0,100,12.2,35.8,34.9,43.7,23.3,90.8,94.0,9.2,6.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,84,99,119,90,71,248,230,291,84,99,119,90,71,248,230,0,0,0,0,0,0,0,0,18.1,29.5,29.8,41.1,12.8,20.4,19.8,27.8,18.1,29.5,29.8,41.1,12.8,20.4,19.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100511,2010-05-11,23651,NYME,1,23,868994,100256,291911,299117,388338,226093,787711,817121,81283,51873,868994,100256,291911,299117,388338,226093,787711,817121,81283,51873,0,0,0,0,0,0,0,0,0,0,7119.0,-4776.0,-16496.0,-1777.0,11370.0,25314.0,4817.0,7041.0,2302.0,78.0,100,11.5,33.6,34.4,44.7,26.0,90.6,94.0,9.4,6.0,100,11.5,33.6,34.4,44.7,26.0,90.6,94.0,9.4,6.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,83,94,121,93,78,256,228,290,83,94,121,93,78,256,228,0,0,0,0,0,0,0,0,17.3,30.4,30.1,42.6,12.6,20.0,19.4,25.6,17.3,30.4,30.1,42.6,12.6,20.0,19.4,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,100518,2010-05-18,23651,NYME,1,23,874072,101733,285928,320182,377363,222789,799278,828899,74794,45173,874072,101733,285928,320182,377363,222789,799278,828899,74794,45173,0,0,0,0,0,0,0,0,0,0,5078.0,1477.0,-5983.0,21065.0,-10975.0,-3304.0,11567.0,11778.0,-6489.0,-6700.0,100,11.6,32.7,36.6,43.2,25.5,91.4,94.8,8.6,5.2,100,11.6,32.7,36.6,43.2,25.5,91.4,94.8,8.6,5.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,82,92,120,89,73,247,223,281,82,92,120,89,73,247,223,0,0,0,0,0,0,0,0,17.7,32.2,30.0,45.0,13.2,21.0,18.6,25.7,17.7,32.2,30.0,45.0,13.2,21.0,18.6,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)"
