Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100316,2010-03-16,96742,CME,0,96,121551,11731,75718,158,94765,14211,106654,90087,14897,31464,121551,11731,75718,158,94765,14211,106654,90087,14897,31464,0,0,0,0,0,0,0,0,0,0,-27011.0,1314.0,1828.0,-1315.0,-24446.0,-24496.0,-24447.0,-23983.0,-2564.0,-3028.0,100,9.7,62.3,0.1,78.0,11.7,87.7,74.1,12.3,25.9,100,9.7,62.3,0.1,78.0,11.7,87.7,74.1,12.3,25.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,12,41,3,13,18,27,60,81,12,41,3,13,18,27,60,0,0,0,0,0,0,0,0,57.8,33.4,71.9,44.1,57.8,33.4,70.8,44.1,57.8,33.4,71.9,44.1,57.8,33.4,70.8,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100323,2010-03-23,96742,CME,0,96,130646,11349,82973,120,105029,15981,116498,99074,14148,31572,130646,11349,82973,120,105029,15981,116498,99074,14148,31572,0,0,0,0,0,0,0,0,0,0,9095.0,-382.0,7255.0,-38.0,10264.0,1770.0,9844.0,8987.0,-749.0,108.0,100,8.7,63.5,0.1,80.4,12.2,89.2,75.8,10.8,24.2,100,8.7,63.5,0.1,80.4,12.2,89.2,75.8,10.8,24.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,10,45,1,15,20,26,65,85,10,45,1,15,20,26,65,0,0,0,0,0,0,0,0,58.3,33.2,73.9,44.4,58.2,33.2,73.1,44.4,58.3,33.2,73.9,44.4,58.2,33.2,73.1,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100330,2010-03-30,96742,CME,0,96,132818,11965,79038,470,104446,21916,116881,101424,15937,31394,132818,11965,79038,470,104446,21916,116881,101424,15937,31394,0,0,0,0,0,0,0,0,0,0,2172.0,616.0,-3935.0,350.0,-583.0,5935.0,383.0,2350.0,1789.0,-178.0,100,9.0,59.5,0.4,78.6,16.5,88.0,76.4,12.0,23.6,100,9.0,59.5,0.4,78.6,16.5,88.0,76.4,12.0,23.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,9,43,2,12,23,23,66,82,9,43,2,12,23,23,66,0,0,0,0,0,0,0,0,59.0,32.1,77.3,43.5,58.9,31.9,76.4,42.9,59.0,32.1,77.3,43.5,58.9,31.9,76.4,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100406,2010-04-06,96742,CME,0,96,129290,14281,73755,539,100224,23141,115044,97435,14246,31855,129290,14281,73755,539,100224,23141,115044,97435,14246,31855,0,0,0,0,0,0,0,0,0,0,-3528.0,2316.0,-5283.0,69.0,-4222.0,1225.0,-1837.0,-3989.0,-1691.0,461.0,100,11.0,57.0,0.4,77.5,17.9,89.0,75.4,11.0,24.6,100,11.0,57.0,0.4,77.5,17.9,89.0,75.4,11.0,24.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,14,36,3,12,25,29,61,81,14,36,3,12,25,29,61,0,0,0,0,0,0,0,0,60.1,32.7,77.3,42.7,60.0,32.5,76.3,42.0,60.1,32.7,77.3,42.7,60.0,32.5,76.3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100413,2010-04-13,96742,CME,0,96,121947,13390,70781,566,92380,23895,106336,95242,15611,26705,121947,13390,70781,566,92380,23895,106336,95242,15611,26705,0,0,0,0,0,0,0,0,0,0,-7343.0,-891.0,-2974.0,27.0,-7844.0,754.0,-8708.0,-2193.0,1365.0,-5150.0,100,11.0,58.0,0.5,75.8,19.6,87.2,78.1,12.8,21.9,100,11.0,58.0,0.5,75.8,19.6,87.2,78.1,12.8,21.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,15,37,4,16,29,35,66,88,15,37,4,16,29,35,66,0,0,0,0,0,0,0,0,58.1,33.6,73.2,42.4,58.0,33.3,72.6,42.1,58.1,33.6,73.2,42.4,58.0,33.3,72.6,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100420,2010-04-20,96742,CME,0,96,121340,14258,63556,854,88773,27781,103885,92191,17455,29149,121340,14258,63556,854,88773,27781,103885,92191,17455,29149,0,0,0,0,0,0,0,0,0,0,-607.0,868.0,-7225.0,288.0,-3607.0,3886.0,-2451.0,-3051.0,1844.0,2444.0,100,11.8,52.4,0.7,73.2,22.9,85.6,76.0,14.4,24.0,100,11.8,52.4,0.7,73.2,22.9,85.6,76.0,14.4,24.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,14,36,4,16,28,34,64,86,14,36,4,16,28,34,64,0,0,0,0,0,0,0,0,54.0,33.3,69.1,43.4,53.9,32.0,67.5,40.6,54.0,33.3,69.1,43.4,53.9,32.0,67.5,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100427,2010-04-27,96742,CME,0,96,119871,11634,66300,487,90014,22996,102135,89783,17736,30088,119871,11634,66300,487,90014,22996,102135,89783,17736,30088,0,0,0,0,0,0,0,0,0,0,-1469.0,-2624.0,2744.0,-367.0,1241.0,-4785.0,-1750.0,-2408.0,281.0,939.0,100,9.7,55.3,0.4,75.1,19.2,85.2,74.9,14.8,25.1,100,9.7,55.3,0.4,75.1,19.2,85.2,74.9,14.8,25.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,11,40,3,20,27,34,67,89,11,40,3,20,27,34,67,0,0,0,0,0,0,0,0,55.8,31.8,69.6,39.8,55.6,31.5,66.8,38.3,55.8,31.8,69.6,39.8,55.6,31.5,66.8,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100504,2010-05-04,96742,CME,0,96,133988,13062,78678,1358,102545,20202,116965,100238,17023,33750,133988,13062,78678,1358,102545,20202,116965,100238,17023,33750,0,0,0,0,0,0,0,0,0,0,14117.0,1428.0,12378.0,871.0,12531.0,-2794.0,14830.0,10455.0,-713.0,3662.0,100,9.7,58.7,1.0,76.5,15.1,87.3,74.8,12.7,25.2,100,9.7,58.7,1.0,76.5,15.1,87.3,74.8,12.7,25.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,13,42,6,20,25,39,67,91,13,42,6,20,25,39,67,0,0,0,0,0,0,0,0,55.2,31.1,69.6,41.1,55.1,30.8,67.9,40.8,55.2,31.1,69.6,41.1,55.1,30.8,67.9,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100511,2010-05-11,96742,CME,0,96,142670,10269,82457,1092,115351,23897,126712,107446,15958,35224,142670,10269,82457,1092,115351,23897,126712,107446,15958,35224,0,0,0,0,0,0,0,0,0,0,8682.0,-2793.0,3779.0,-266.0,12806.0,3695.0,9747.0,7208.0,-1065.0,1474.0,100,7.2,57.8,0.8,80.9,16.7,88.8,75.3,11.2,24.7,100,7.2,57.8,0.8,80.9,16.7,88.8,75.3,11.2,24.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,9,42,4,21,24,33,67,86,9,42,4,21,24,33,67,0,0,0,0,0,0,0,0,57.6,31.4,71.5,40.8,56.3,31.2,69.2,40.5,57.6,31.4,71.5,40.8,56.3,31.2,69.2,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,100518,2010-05-18,96742,CME,0,96,152357,10492,87237,544,125341,29892,136377,117673,15980,34684,152357,10492,87237,544,125341,29892,136377,117673,15980,34684,0,0,0,0,0,0,0,0,0,0,9687.0,223.0,4780.0,-548.0,9990.0,5995.0,9665.0,10227.0,22.0,-540.0,100,6.9,57.3,0.4,82.3,19.6,89.5,77.2,10.5,22.8,100,6.9,57.3,0.4,82.3,19.6,89.5,77.2,10.5,22.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,12,44,3,21,27,36,71,94,12,44,3,21,27,36,71,0,0,0,0,0,0,0,0,56.0,29.9,69.8,39.0,54.7,29.7,67.5,38.8,56.0,29.9,69.8,39.0,54.7,29.7,67.5,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF GBP 62,500)"
